Date,Close,High,Low,Open,Volume
2002-04-19,0.41702887415885925,0.41702887415885925,0.41394732994920624,0.4160015807631206,2949636
2002-04-22,0.41343387961387634,0.41497479936249,0.40973615098543387,0.41394750553100984,6266263
2002-04-23,0.4118931293487549,0.4144610481721886,0.4118931293487549,0.4124067971078426,6880198
2002-04-24,0.4113796055316925,0.41292052519641315,0.4098389798474481,0.41292052519641315,99464
2002-04-25,0.40316179394721985,0.4036754612891586,0.4016212118930673,0.40264850457977847,2692401
2002-04-26,0.4023605287075043,0.4085267349914311,0.40133261755652216,0.4085267349914311,2853602
2002-04-29,0.40492984652519226,0.4049298465251923,0.40184657528379003,0.40338802181119526,1028943
2002-04-30,0.4100683629512787,0.41212376427038616,0.4069850928897522,0.4069850928897522,2119622
2002-05-01,0.40955471992492676,0.41058258934581093,0.40955471992492676,0.41058258934581093,360130
2002-05-02,0.3946523070335388,0.4033878247461235,0.3946523070335388,0.4033878247461235,1714905
2002-05-03,0.3843747675418854,0.3946524922244836,0.38026396340982105,0.3946524922244836,4664541
2002-05-06,0.3802643418312073,0.38077829791100953,0.3694730710486173,0.3725563452989231,1879536
2002-05-07,0.38180533051490784,0.38643042491039126,0.3812917532964718,0.3828331993039901,1035803
2002-05-08,0.3879721164703369,0.38951394164015996,0.38180557216445177,0.38180557216445177,4201517
2002-05-09,0.36628711223602295,0.38643085867855903,0.36628711223602295,0.38643085867855903,1738914
2002-05-10,0.36330628395080566,0.3674174681362516,0.35559829158913364,0.3674174681362516,1855527
2002-05-13,0.3473762571811676,0.3628952327887654,0.3473762571811676,0.3627926601493847,1142127
2002-05-14,0.3499457538127899,0.35148755859921893,0.34840428519245636,0.34840428519245636,2699260
2002-05-15,0.36279261112213135,0.36382014426912834,0.348918035217005,0.3494319698734621,3875685
2002-05-16,0.37512558698654175,0.3768725582648692,0.3669036360507967,0.3669036360507967,2819304
2002-05-17,0.37152808904647827,0.3737893085562142,0.3679311986206555,0.37255595811708797,3069680
2002-05-20,0.3686506748199463,0.3740974444123369,0.36741732424938855,0.3740974444123369,2366569
2002-05-21,0.3694731295108795,0.3720424480879301,0.3694731295108795,0.3707064814269303,3501836
2002-05-22,0.3607366681098938,0.3699864781876074,0.3607366681098938,0.3684446540814338,2860461
2002-05-23,0.3631010353565216,0.36330651695919175,0.35714030400642677,0.3575513092325447,2277394
2002-05-24,0.3615589439868927,0.3627923358014896,0.3580646700111971,0.36073659873574593,353270
2002-05-28,0.3566261827945709,0.36155933518340583,0.3555983131495745,0.36155933518340583,4798304
2002-05-29,0.3640299439430237,0.3640299439430237,0.35765420245842655,0.3578601807725569,1159276
2002-05-30,0.3660863935947418,0.36608639359474177,0.36557252014999325,0.36557252014999325,20579
2002-05-31,0.35734573006629944,0.3630016164538709,0.3568315203538403,0.3630016164538709,411577
2002-06-03,0.3563176393508911,0.35888848036345034,0.35498090293234025,0.35734610189088967,3639028
2002-06-04,0.3459309935569763,0.3527179517824542,0.34551975194168094,0.3527179517824542,2229376
2002-06-05,0.33883604407310486,0.3444919138774095,0.3363678565385318,0.3444919138774095,1485108
2002-06-06,0.3120993673801422,0.32906664157258525,0.3120993673801422,0.32855276778187,2788435
2002-06-07,0.3167266249656677,0.31775508682392745,0.30644333079942837,0.31055650551304737,1488537
2002-06-10,0.33318009972572327,0.3341055936959931,0.32032598410366314,0.32032598410366314,1354775
2002-06-11,0.3182692527770996,0.33009524981459126,0.3182692527770996,0.33009524981459126,2884470
2002-06-12,0.3023298382759094,0.31765211717515157,0.2997590198322344,0.3156981824774488,2099044
2002-06-13,0.30747169256210327,0.3257760656853286,0.30747169256210327,0.31261369046733317,2023588
2002-06-14,0.29297196865081787,0.30181587297660123,0.2923550850493465,0.30181587297660123,6499490
2002-06-17,0.3059290945529938,0.30675195652421977,0.2899899331627818,0.29101841602564754,2709550
2002-06-18,0.3083973228931427,0.3105565422619688,0.30634039893322235,0.30747149268183804,1570853
2002-06-19,0.2925606966018677,0.3081912450356289,0.2925606966018677,0.3049005755989455,1701186
2002-06-20,0.27353668212890625,0.2925609025062171,0.27353668212890625,0.2925609025062171,2037307
2002-06-21,0.26530975103378296,0.2760046189649031,0.26037371635857653,0.2760046189649031,13352250
2002-06-24,0.27713578939437866,0.2776500202170407,0.26530980488923483,0.2699375459335532,1872676
2002-06-25,0.2874191105365753,0.2899899287386105,0.27713583772843436,0.27713583772843436,1560563
2002-06-26,0.27834343910217285,0.2850321026226014,0.27638858030681396,0.2850321026226014,1831518
2002-06-27,0.28379717469215393,0.28379717469215393,0.28040166281476847,0.28040166281476847,1735484
2002-06-28,0.288118839263916,0.2912058969224974,0.2855463648411846,0.2855463648411846,1032373
2002-07-01,0.282973974943161,0.2904856470976556,0.282973974943161,0.28966227580950915,487033
2002-07-02,0.284620463848114,0.2847231617812174,0.27577083443816797,0.27618269900847364,2510621
2002-07-03,0.28194499015808105,0.2911030728572916,0.28040163890807424,0.2850320292347573,2068175
2002-07-05,0.2675393521785736,0.2768001579056341,0.2675393521785736,0.27525680598273555,994645
2002-07-08,0.27474191784858704,0.27649100027520257,0.2701115099495437,0.2701115099495437,589927
2002-07-09,0.27803459763526917,0.27803459763526917,0.276285137254527,0.276285137254527,833444
2002-07-10,0.2731984555721283,0.27937255568970404,0.271655104090102,0.27937255568970404,2232806
2002-07-11,0.28492894768714905,0.28513505880207424,0.2737129521517529,0.2737129521517529,2229376
2002-07-12,0.29532182216644287,0.29532182216644287,0.28708981285268026,0.28708981285268026,1793791
2002-07-15,0.288118839263916,0.2922346637097283,0.28503180264135936,0.2922346637097283,974066
2002-07-16,0.2901769280433655,0.29079420952731017,0.2881190145683333,0.29069151159231094,1289608
2002-07-17,0.2931605875492096,0.2931605875492096,0.2901765870663617,0.29120573191890076,624225
2002-07-18,0.3045831024646759,0.3045831024646759,0.2930582965138464,0.2930582965138464,668813
2002-07-19,0.3004668653011322,0.3045830500319237,0.2989235142759832,0.30406846646196456,939768
2002-07-22,0.27834343910217285,0.29583659492053477,0.27834343910217285,0.29274953401298476,1920693
2002-07-23,0.2639375627040863,0.27268413600365826,0.26239385425747674,0.27268413600365826,888321
2002-07-24,0.2587927281856537,0.25899848174425383,0.2510752763365054,0.2546765421032524,6283412
2002-07-25,0.2304949015378952,0.2510750795587991,0.2294661345511808,0.2510750795587991,18428368
2002-07-26,0.2171180695295334,0.22854015483834142,0.21145889122910547,0.22843709928363495,7874843
2002-07-29,0.19669684767723083,0.22141277177388508,0.19669684767723083,0.22141277177388508,10958242
2002-07-30,0.17805716395378113,0.19566720943439453,0.17105405808197885,0.19566720943439453,23164935
2002-07-31,0.18320634961128235,0.18794325808658618,0.17558546159450408,0.18639866115901044,11822554
2002-08-01,0.19988954067230225,0.20442052905677,0.18330911018731544,0.18691361841754298,9908721
2002-08-02,0.22810640931129456,0.22810640931129456,0.21337999766758378,0.2157486296479504,10858778
2002-08-05,0.21008455753326416,0.22656186607204257,0.21008455753326416,0.22553188954890901,6290271
2002-08-06,0.2270767241716385,0.227591701635383,0.2147185703278481,0.21523356884459388,4403876
2002-08-07,0.24973291158676147,0.2528224418666848,0.2358305095465031,0.2358305095465031,2428305
2002-08-08,0.26260557770729065,0.28577692001743504,0.26260557770729065,0.28577692001743504,8049764
2002-08-09,0.23891958594322205,0.25900139660753096,0.23788996758645745,0.25900139660753096,5305916
2002-08-12,0.21420413255691528,0.22872463143012503,0.2088487497641635,0.22872463143012503,4204947
2002-08-13,0.2039054036140442,0.20699493173989972,0.19824166170602356,0.20081621233622965,10104220
2002-08-14,0.19894009828567505,0.20984804655656433,0.18647399608152698,0.20984804655656433,16295026
2002-08-15,0.19530387222766876,0.20517319437447173,0.19322624985730294,0.20517319437447173,8344727
2002-08-16,0.20257607102394104,0.2036147122555908,0.19738184546563664,0.19893997721312054,10913655
2002-08-19,0.2061082124710083,0.21556172823511932,0.2003944732488513,0.20143311482779425,6303990
2002-08-20,0.20205670595169067,0.20995209170904242,0.2004982334366362,0.20995209170904242,3350924
2002-08-21,0.2072509378194809,0.2111984608567972,0.20506927165106456,0.20579650786554646,6400025
2002-08-22,0.21410715579986572,0.21410715579986572,0.20517313580270444,0.2067312671856625,1862387
2002-08-23,0.2161847949028015,0.2197168668896885,0.21244502018653222,0.21244502018653222,1598291
2002-08-26,0.23218350112438202,0.23374163398601072,0.22034059127265718,0.22034059127265718,1766352
2002-08-27,0.2378971129655838,0.2462076041773798,0.23218339540739397,0.2399747357685328,5340214
2002-08-28,0.23660796880722046,0.23858292869617356,0.23265732644932063,0.235983999730402,1570853
2002-08-29,0.24274133145809174,0.24274133145809176,0.22288547970922798,0.2229892336488377,3134846
2002-08-30,0.2531369626522064,0.2531369626522064,0.24378060025357715,0.24482030706007105,1512546
2002-09-03,0.2417016625404358,0.24326124487916698,0.23806336674735978,0.2406623164394376,6249113
2002-09-04,0.2360878884792328,0.239102553076969,0.23380058495655082,0.23380058495655082,5851256
2002-09-05,0.2270434945821762,0.22891469854482466,0.22558802871301567,0.22891469854482466,4561647
2002-09-06,0.21883100271224976,0.22766714988059084,0.21883100271224976,0.22745928078987657,1423371
2002-09-09,0.22590020298957825,0.22662794716261306,0.2199746231535369,0.22039036159680728,528191
2002-09-10,0.22818711400032043,0.23255349339826037,0.22579605510974918,0.22797924480871914,2582647
2002-09-11,0.23951835930347443,0.23972622842539928,0.23411263575949207,0.23411263575949207,675673
2002-09-12,0.23650377988815308,0.23764724111960506,0.23338499809282973,0.23338499809282973,884891
2002-09-13,0.23525603115558624,0.23525603115558627,0.2339047015939722,0.23452830878633582,192069
2002-09-16,0.22049430012702942,0.2302660371708884,0.22018231589966805,0.22933044577844086,764848
2002-09-17,0.21051429212093353,0.22174149292573522,0.21051429212093353,0.2214298487958089,2105903
2002-09-18,0.1979355365037918,0.20271765401276604,0.19648009095554372,0.20271765401276604,3045671
2002-09-19,0.19440096616744995,0.19855911376819513,0.19440096616744995,0.19855911376819513,1190144
2002-09-20,0.20427682995796204,0.20458881430412282,0.19336124576815153,0.1977276239599854,4822313
2002-09-23,0.1820298731327057,0.19003454340555376,0.18088641256501448,0.18993078951194978,3817378
2002-09-24,0.17121848464012146,0.17932690134759757,0.17090650025809762,0.17932690134759757,4438174
2002-09-25,0.17256979644298553,0.17672793310797186,0.16965887444010372,0.17111433012846033,8166377
2002-09-26,0.16448107361793518,0.17312167651000998,0.16312784732958047,0.17312167651000998,2634094
2002-09-27,0.15302979946136475,0.1572979665966376,0.15198900083638206,0.15667349380619755,4421025
2002-09-30,0.1630236953496933,0.16573049022375208,0.1483453750727651,0.15094791020464682,2277394
2002-10-01,0.18478094041347504,0.18530151562888428,0.16552236023767372,0.16552236023767372,5786089
2002-10-02,0.18113739788532257,0.1941500828497224,0.18009624858705522,0.18717511464600972,6842471
2002-10-03,0.1890491396188736,0.19050662709588037,0.179159570470481,0.18217842213290183,7792528
2002-10-04,0.1870713233947754,0.19154765977733057,0.1863425907460065,0.18946570026667806,4863470
2002-10-07,0.17697332799434662,0.18124150883360143,0.17385021693672828,0.1811376108562025,5480836
2002-10-08,0.174891397356987,0.1769733474805307,0.1712476999960496,0.17645277216201594,3402371
2002-10-09,0.16135810315608978,0.16344006369881678,0.16083752789301944,0.16291983958622436,1118118
2002-10-10,0.15875548124313354,0.16375239239751282,0.15875548124313354,0.16219100796473326,401288
2002-10-11,0.16479353606700897,0.1681248133746059,0.16083742413027322,0.16083742413027322,1430231
2002-10-14,0.16135810315608978,0.1625031623009272,0.15719418207063585,0.16135810315608978,943198
2002-10-15,0.15906786918640137,0.16656305363689658,0.15407095895569176,0.16239914622051305,1347915
2002-10-16,0.15511183440685272,0.15823494475146818,0.15407103527255228,0.15771436960911972,2610085
2002-10-17,0.1688537299633026,0.17072753359264287,0.16031701330601106,0.16031701330601106,411577
2002-10-18,0.16708381474018097,0.178014547404561,0.16396069201974386,0.16968635138816193,2418016
2002-10-21,0.1655222475528717,0.16656304612468598,0.16343993746791435,0.16656304612468598,469884
2002-10-22,0.16864514350891113,0.16864514350891113,0.1617744265144728,0.16187868628871593,9322223
2002-10-23,0.18769586086273193,0.18769586086273193,0.16968625146467428,0.16968625146467428,9349662
2002-10-24,0.19831423461437225,0.2050810540815266,0.19050662629181633,0.19050662629181633,19491609
2002-10-25,0.20986980199813843,0.21132728940818382,0.19508721705411228,0.19675286222655314,11849993
2002-10-28,0.20091675221920013,0.21288864153077752,0.1994596268283211,0.2102860846567547,14072510
2002-10-29,0.20178133249282837,0.20178133249282837,0.1984477983991326,0.20084378933909072,3124557
2002-10-30,0.22074106335639954,0.22553268540030577,0.2073026334066845,0.2073026334066845,7346653
2002-10-31,0.23094987869262695,0.23178309205941536,0.22813692907016092,0.22813692907016092,15804564
2002-11-01,0.23001189529895782,0.2312620449005579,0.22772023476238246,0.22907437360651892,3045671
2002-11-04,0.2286578118801117,0.23949194747593003,0.22136587061229937,0.23438733729348712,6057044
2002-11-05,0.21855328977108002,0.22313661208551633,0.2166782245822056,0.22303264411100174,2081895
2002-11-06,0.20365653932094574,0.2156365023630185,0.20209410118586602,0.2156365023630185,4235815
2002-11-07,0.21428219974040985,0.21511541284234093,0.20834439840928087,0.2105320699520022,2081895
2002-11-08,0.21813629567623138,0.22386579900836207,0.21782402976921036,0.2187615515604391,2750707
2002-11-11,0.2229282259941101,0.22709531272840058,0.2229282259941101,0.22709531272840058,195499
2002-11-12,0.2219906598329544,0.22709526711782954,0.22188667062423983,0.22397003255545592,7693063
2002-11-13,0.21303217113018036,0.21719887789453704,0.21146973329224852,0.21719887789453704,7538722
2002-11-14,0.21459466218948364,0.2146989922782974,0.2062608624353898,0.20865685542013301,6540647
2002-11-15,0.21428219974040985,0.215219721539421,0.2071985573626508,0.2071985573626508,617366
2002-11-18,0.22188691794872284,0.22292842970586627,0.21730323122217057,0.2177198487027455,5007522
2002-11-19,0.21959485113620758,0.2195948511362076,0.21459454838019887,0.21719883812597843,4808593
2002-11-20,0.22240744531154633,0.22292837142349445,0.21584472611108932,0.21667828029725344,5576871
2002-11-21,0.22605374455451965,0.22865803618624617,0.22199100360922314,0.22240759997438955,3151995
2002-11-22,0.21980293095111847,0.21980293095111847,0.21615713336993791,0.21667805894973438,3697335
2002-11-25,0.21928240358829498,0.22094916995578529,0.21824055215561206,0.21980298856584973,929478
2002-11-26,0.2163010537624359,0.21786453005450748,0.21494601398286656,0.21786453005450748,2658103
2002-11-27,0.21682243049144745,0.22359795230410723,0.21661363160258165,0.22359795230410723,1821229
2002-11-29,0.218698650598526,0.21890708712267304,0.2156753939982101,0.21692637541902623,1066671
2002-12-02,0.23141597211360931,0.23141597211360931,0.22568265584811967,0.22620392841146603,4517060
2002-12-03,0.21994909644126892,0.22536993299713184,0.21994909644126892,0.22203418438970687,895180
2002-12-04,0.21734321117401123,0.21796890422537446,0.21265244187504595,0.21369500790317317,1368494
2002-12-05,0.20629394054412842,0.21161038473208982,0.20598110448838272,0.21161038473208982,1793791
2002-12-06,0.21609270572662354,0.2160927057266235,0.21046342585986777,0.21056780398646435,1313617
2002-12-09,0.20848311483860016,0.20848311483860016,0.2037919799202254,0.20473048820066017,1879536
2002-12-10,0.20639781653881073,0.20889979978919793,0.20639781653881073,0.20848292689112477,2589506
2002-12-11,0.21786442399024963,0.21786442399024963,0.2115057815578058,0.21265236295632786,1550274
2002-12-12,0.2204706370830536,0.22245134944775313,0.21786461493721898,0.21880276074694902,4355858
2002-12-13,0.21786442399024963,0.21994917168660336,0.2157796762938959,0.2157796762938959,2023588
2002-12-16,0.2286013513803482,0.22880978780248948,0.21890697999276348,0.21890697999276348,9943019
2002-12-17,0.22901824116706848,0.2345431386587,0.22839293185438522,0.22964393406587544,9126724
2002-12-18,0.23871326446533203,0.23923419636217372,0.22995668590384585,0.23079079493940655,4228955
2002-12-19,0.2564338743686676,0.2564338743686676,0.23714916660924384,0.23714916660924384,6396595
2002-12-20,0.261124849319458,0.2645650016842574,0.2584147898117804,0.26216741595252774,11952887
2002-12-23,0.25539153814315796,0.2626886949572619,0.25539153814315796,0.26112485562507276,7929720
2002-12-24,0.2548707127571106,0.2574767575585951,0.2527856211915169,0.2527856211915169,270955
2002-12-26,0.24319548904895782,0.24809471861419624,0.2428826530208859,0.24809471861419624,198929
2002-12-27,0.2461140900850296,0.24913734871908,0.24548875878158152,0.24809480312109447,819725
2002-12-30,0.25101345777511597,0.2512218942696568,0.24861587336372687,0.2512218942696568,703111
2002-12-31,0.24809469282627106,0.24913723796077497,0.24548864964532005,0.24913723796077497,795716
2003-01-02,0.2515347898006439,0.252785430374823,0.24809465982484472,0.24809465982484472,579638
2003-01-03,0.25851869583129883,0.25851869583129883,0.25539140241537006,0.25539140241537006,2027018
2003-01-06,0.2754058539867401,0.27623998367647445,0.26842153619759807,0.26842153619759807,2826163
2003-01-07,0.2723831534385681,0.2778036364161732,0.2723831534385681,0.27592734407249275,1972141
2003-01-08,0.26373082399368286,0.2687344524724678,0.26373082399368286,0.268421595166626,5350503
2003-01-09,0.267587810754776,0.2694641232186918,0.26581553542385555,0.26581553542385555,6979663
2003-01-10,0.2691512703895569,0.2721745270585901,0.2689428338606722,0.26946410632085505,9696072
2003-01-13,0.26998549699783325,0.27092364292656534,0.2692557876892526,0.27081924347843916,3316626
2003-01-14,0.2721746861934662,0.2721746861934662,0.26894299110604347,0.2710280821658842,2682111
2003-01-15,0.26581552624702454,0.2668580925071253,0.26373077731312566,0.2668580925071253,5017812
2003-01-16,0.2710280120372772,0.2738424921291535,0.267900717222497,0.267900717222497,1491967
2003-01-17,0.2623755633831024,0.26425187438548897,0.2621671270035058,0.2626883990903387,3505266
2003-01-21,0.24288268387317657,0.24705218344289337,0.24184013849787664,0.24705218344289337,4228955
2003-01-22,0.22401480376720428,0.23641962595519384,0.22401480376720428,0.23610678992837436,6201096
2003-01-23,0.22411902248859406,0.22808008172555352,0.22411902248859406,0.2273503731020594,7843975
2003-01-24,0.22172142565250397,0.22172142565250397,0.2168222216599401,0.21994917273669964,9696072
2003-01-27,0.21786442399024963,0.2203664067843965,0.2165093848703622,0.21723909344682849,4774295
2003-01-28,0.2188025265932083,0.2202619647737686,0.2169262156713452,0.2189069259163676,6163368
2003-01-29,0.2274547815322876,0.22880979948325794,0.21473713306434813,0.21525842659453034,1382213
2003-01-30,0.22880984842777252,0.2317287262833244,0.2267251000678913,0.23047772383291687,4678261
2003-01-31,0.23016490042209625,0.23141588162978993,0.2277676783544903,0.2287058236912925,2548349
2003-02-03,0.2392340749502182,0.23933847438026354,0.22985253204624304,0.23141598756465606,4252964
2003-02-04,0.23339654505252838,0.23662789599712733,0.23193712765598598,0.23297967216088708,4623384
2003-02-05,0.23141597211360931,0.2327713745438664,0.23047782640999143,0.2324585385506558,1224442
2003-02-06,0.2287059873342514,0.2289144239720282,0.2241192518540459,0.22516181862942208,2006439
2003-02-07,0.22557862102985382,0.22922684707962104,0.22411918143746906,0.22922684707962104,150912
2003-02-10,0.22620408236980438,0.22808039636444505,0.22505749931566685,0.22516189880979776,1197004
2003-02-11,0.23172877728939056,0.23548138057006135,0.22672514997260376,0.22672514997260376,1392503
2003-02-12,0.2339179813861847,0.2340220398545287,0.23172885375581279,0.23193729034784077,812865
2003-02-13,0.22724659740924835,0.22724659740924835,0.2221385885488239,0.22370240694464413,3988869
2003-02-14,0.2220345139503479,0.22391082737874968,0.21994942290705805,0.22391082737874968,1941272
2003-02-18,0.22776784002780914,0.22901845984734087,0.2230767051173911,0.2230767051173911,1732054
2003-02-19,0.2188025265932083,0.22766315010339555,0.2168221786238531,0.22766315010339555,1852097
2003-02-20,0.2220345139503479,0.22297268131972972,0.21786467282955754,0.22036665848140674,1073530
2003-02-21,0.22026215493679047,0.222242845581506,0.21911555146012235,0.22172157306700402,3553283
2003-02-24,0.21796901524066925,0.2220344558347406,0.21734332187062985,0.22078347399143064,507612
2003-02-25,0.21786442399024963,0.21786442399024963,0.2137989656651874,0.21473711065268158,1979000
2003-02-26,0.218698650598526,0.22203438084709545,0.2177605051018974,0.2188026877226325,1042662
2003-02-27,0.2226596474647522,0.22453595922680805,0.2158841304887411,0.2166134769747811,1584572
2003-02-28,0.22839297354221344,0.22839297354221344,0.22286809635248422,0.22286809635248422,2263674
2003-03-03,0.23881743848323822,0.2392343120645227,0.23099934334886207,0.23099934334886207,1841808
2003-03-04,0.23235411942005157,0.23454326794517516,0.23089467996651852,0.23089467996651852,905470
2003-03-05,0.2319371998310089,0.2319371998310089,0.22828861258359076,0.23141590610599932,699681
2003-03-06,0.250596821308136,0.250596821308136,0.23412655076294364,0.23412655076294364,5089838
2003-03-07,0.2478860765695572,0.2486157851795632,0.24413345382642304,0.24413345382642304,3141706
2003-03-10,0.24653127789497375,0.24882446434491262,0.23923412074503816,0.23923412074503816,7031110
2003-03-11,0.24965800344944,0.2522640451188771,0.2470519830903444,0.24778171311640163,5772370
2003-03-12,0.251743346452713,0.251743346452713,0.24517589801134,0.24548873411453698,3769361
2003-03-13,0.2626885771751404,0.2648773630929269,0.25434921971801355,0.25434921971801355,5326495
2003-03-14,0.264773428440094,0.26873449104275715,0.263105552041116,0.2675878872857361,4036886
2003-03-17,0.26331377029418945,0.26685795675475776,0.2553913106927173,0.2553913106927173,3145136
2003-03-18,0.26894277334213257,0.2699853180279008,0.2631054010880339,0.2646688771511703,3560143
2003-03-19,0.27151039242744446,0.27256663930842134,0.2676013977902087,0.26834096066481083,5700344
2003-03-20,0.2704539895057678,0.2714047765058353,0.2672845339246649,0.2686582000892899,1951562
2003-03-21,0.28661760687828064,0.28704009687504367,0.2734119112152204,0.2745739422849392,3587581
2003-03-24,0.28418785333633423,0.287251479615272,0.2829199939833599,0.28313123908303695,9106145
2003-03-25,0.2871459722518921,0.2876742684539639,0.28059584229985635,0.28186367975336285,3378363
2003-03-26,0.2883080840110779,0.2905267299816514,0.28313125061223826,0.2851386514745328,4232385
2003-03-27,0.28829777240753174,0.28903782965934943,0.2791000939800652,0.2800515652858891,4078044
2003-03-28,0.28766289353370667,0.2904117485191462,0.2870287169459959,0.2904117485191462,4088333
2003-03-31,0.28639480471611023,0.2902006460938027,0.28396321930308405,0.28861499772215365,1954992
2003-04-01,0.2907290756702423,0.2929492668805488,0.289354475016491,0.289354475016491,4235815
2003-04-02,0.2970719337463379,0.2988693400243143,0.29284331205784214,0.2960149512244752,4304411
2003-04-03,0.2955922484397888,0.2965437188398377,0.2875574414085202,0.294957704306011,4921777
2003-04-04,0.313458651304245,0.313458651304245,0.29569785069851023,0.2962265151662363,8914076
2003-04-07,0.32931679487228394,0.3340741038928505,0.32085920292432746,0.32085920292432746,7569590
2003-04-08,0.31715884804725647,0.3300568431775479,0.3163132791193924,0.3294222990685077,7346653
2003-04-09,0.31134405732154846,0.3175814754387171,0.3108153933325114,0.316101341622062,6197666
2003-04-10,0.2955922484397888,0.30912405338037124,0.2939007214924368,0.3071156217792868,7391240
2003-04-11,0.30182963609695435,0.305001275779405,0.2939006881785809,0.3011950920351026,3470968
2003-04-14,0.30753862857818604,0.30753862857818604,0.3003497527240918,0.30182988850122117,1330766
2003-04-15,0.32107073068618774,0.32244498621755674,0.30711576724237066,0.3081727505565771,1697756
2003-04-16,0.3187447190284729,0.3261453542496516,0.3187447190284729,0.3235023767610988,4506770
2003-04-17,0.32741403579711914,0.33132536683069486,0.32561662816950576,0.32561662816950576,2232806
2003-04-21,0.3239249289035797,0.33143107121794874,0.3238190490826785,0.32741386243448456,109754
2003-04-22,0.33513110876083374,0.33555426073129924,0.3198019158731493,0.3223393580430493,6595524
2003-04-23,0.34728917479515076,0.34940348749812383,0.33936024280838173,0.3404175720602815,8488779
2003-04-24,0.34041717648506165,0.34676010722330053,0.33935984846180955,0.3449630688667868,10779892
2003-04-25,0.34200307726860046,0.34337733240383667,0.3351311099910556,0.3398887654488621,6063904
2003-04-28,0.35310375690460205,0.3536324214425366,0.33639993721527217,0.338302835621183,881461
2003-04-29,0.3617728650569916,0.3652614340515757,0.35944715959812057,0.3620901373681944,8118360
2003-04-30,0.35227257013320923,0.36390932094656747,0.350051319248508,0.3628512693616865,4122631
2003-05-01,0.35227257013320923,0.35512877307686114,0.3512149294505463,0.3533306000916577,881461
